,treino,previsto,MAPE,MSE,AE
gamma1,[0.8736083929044367],[0.8230546712875366],0.05786771513129237,0.002555678769319031,0.05055372161690008
gamma2,[0.1075195632359407],[0.13361774384975433],0.2427296003476488,0.0006811150313512379,0.026098180613813637
gamma3,[0.6493164540857067],[0.6129947304725647],0.055938400119994056,0.001319267606229478,0.03632172361314201
gamma4,[0.2180493456293846],[0.21581928431987762],0.010227324017277193,4.973173444159991e-06,0.002230061309506981
JXX,[0.0963156568326593],[0.06094253063201904],0.36726247179208066,0.0012512580572064224,0.03537312620064026
JXY,[-0.7362170732482487],[-0.7047951817512512],0.04268019941233035,0.0009873352652490825,0.03142189149699748
JXZ,[0.4230936845360489],[0.3958396911621094],0.06441597776110836,0.0007427801548267394,0.027253993373939522
JYX,[-0.39549988816436876],[-0.34641027450561523],0.12412042361527043,0.002409790169165681,0.04908961365875353
JYY,[0.8766505495505419],[0.8371899127960205],0.045012960722779244,0.001557141853072284,0.03946063675452138
JYZ,[-0.6145633054693405],[-0.6042601466178894],0.016765008193228455,0.00010615508231823422,0.010303158851451055
JZX,[0.5239700143912078],[0.5087653398513794],0.029018215016549172,0.000231182127862107,0.015204674539828433
JZY,[-0.6687169051968782],[-0.6702383160591125],0.0022751194869021873,2.314691011724639e-06,0.0015214108622343403
JZZ,[0.9321742923082421],[0.9314427971839905],0.0007847192636479101,5.350851168039156e-07,0.0007314951242516354
