,treino,previsto,MAPE,MSE,AE
gamma1,[0.6306505848550839],[0.6305899024009705],9.622198975259215e-05,3.682360237223941e-09,6.0682454113392126e-05
gamma2,[0.5006197765650313],[0.5005788207054138],8.181031100791371e-05,1.6773824370081609e-09,4.095585961749748e-05
gamma3,[0.8511188349123333],[0.8510494828224182],8.148343929228317e-05,4.809712375591822e-09,6.935208991509789e-05
gamma4,[0.028351246084461268],[0.028344914317131042],0.0002233329466846876,4.009127752411028e-11,6.331767330225446e-06
JXX,[0.598230738233454],[0.598218560218811],2.0356718343976133e-05,1.4830404064335265e-10,1.2178014642927337e-05
JXY,[-0.34818771187492725],[-0.348148912191391],0.00011143323619128368,1.5054154425140338e-09,3.87996835362614e-05
JXZ,[-0.5190129698346531],[-0.5189213156700134],0.00017659320665691837,8.400485895788738e-09,9.165416463963183e-05
JYX,[0.6451117387363627],[0.645065426826477],7.178897407200049e-05,2.1447929972600764e-09,4.6311909885687896e-05
JYY,[-0.7698749260257931],[-0.769748866558075],0.00016374019136964374,1.589098940138423e-08,0.00012605946771815368
JYZ,[-0.047526449664778925],[-0.047568295150995255],0.0008804673294866538,1.7510447166810452e-09,4.1845486216329775e-05
JZX,[0.11578945815114117],[0.11571718007326126],0.0006242198472468936,5.2241205420137454e-09,7.227807787990592e-05
JZY,[0.22266613301352445],[0.22262229025363922],0.00019689909413643747,1.922187594353622e-09,4.384275988522646e-05
JZZ,[-0.7090570694820459],[-0.7089973092079163],8.428133178805631e-05,3.5712903640548844e-09,5.976027412968321e-05
