,treino,previsto,MAPE,MSE,AE
gamma1,[0.49491787839107704],[0.4948325753211975],0.00017235802868313915,7.276613730871574e-09,8.530306987952763e-05
gamma2,[0.468537729401701],[0.46844393014907837],0.0002001957296852645,8.798299792567815e-09,9.379925262265054e-05
gamma3,[0.12795722422850875],[0.1279492825269699],6.206528460367248e-05,6.30706233319871e-11,7.94170153883833e-06
gamma4,[0.7842725419704123],[0.7840344309806824],0.00030360745402572794,5.669684343016337e-08,0.00023811098972992273
JXX,[-0.8583821458818548],[-0.858174741268158],0.00024162270230325162,4.3016673782734483e-08,0.00020740461369683771
JXY,[-0.1308244925173181],[-0.13089662790298462],0.0005513905254169314,5.203513865258653e-09,7.213538566652744e-05
JXZ,[-0.5075004579580764],[-0.5073946118354797],0.0002085636001641191,1.1203401668750478e-08,0.00010584612259667558
JYX,[-0.10862841764031073],[-0.1085350513458252],0.0008595015605832,8.717264945958838e-09,9.336629448553069e-05
JYY,[-0.48782436581795374],[-0.4876890778541565],0.0002773292465012601,1.830283314840553e-08,0.00013528796379724817
JYZ,[0.7229725984230293],[0.7228813767433167],0.00012617584665259145,8.321394849597249e-09,9.122167971264972e-05
JZX,[0.12087053202375708],[0.12079572677612305],0.0006188873862103342,5.595825073589375e-09,7.480524763403551e-05
JZY,[0.48856793143996136],[0.4885096251964569],0.00011934111871116919,3.3996180315998442e-09,5.83062435044468e-05
JZZ,[0.8530443734443238],[0.8529592752456665],9.97582321699384e-05,7.241703414720443e-09,8.509819865731849e-05
