,treino,previsto,MAPE,MSE,AE
gamma1,[0.7929768725199526],[0.7929882407188416],1.433610396831705e-05,1.2923594597797227e-10,1.1368198888916936e-05
gamma2,[0.09412345622921847],[0.09421984106302261],0.0010240256538116934,9.290036187452028e-09,9.638483380414176e-05
gamma3,[0.3034012626245255],[0.3034444749355316],0.0001424262728253767,1.8673038224900233e-09,4.321231100612444e-05
gamma4,[0.0906705374918394],[0.0906798243522644],0.00010242423483860018,8.624577655354746e-11,9.28686042500626e-06
JXX,[-0.09524089298036276],[-0.09533628076314926],0.0010015422976575004,9.098829104925387e-09,9.538778278650462e-05
JXY,[0.11954477216099191],[0.11950629949569702],0.0003218264136475571,1.480145974892353e-09,3.8472665294886355e-05
JXZ,[0.8484211680474587],[0.8484065532684326],1.7225853828852424e-05,2.1359176598143327e-10,1.4614779026089764e-05
JYX,[-0.06869985980045334],[-0.0687270388007164],0.00039561944292172035,7.386980552991787e-10,2.717900026305564e-05
JYY,[0.01568254612454223],[0.01570865511894226],0.0016648441007402785,6.816795885808735e-10,2.610899440003145e-05
JYZ,[0.1747696576997939],[0.17467842996120453],0.0005219884263096028,8.322500288132869e-09,9.122773858938338e-05
JZX,[-0.6306793122902468],[-0.6306562423706055],3.65794773852946e-05,5.322211922557735e-10,2.3069919641294234e-05
JZY,[0.023817278083611004],[0.023789675906300545],0.0011589140124896552,7.618801922780481e-10,2.7602177310459552e-05
JZZ,[0.25976544043360383],[0.2598418891429901],0.0002942990001236096,5.8444051668276936e-09,7.644870938627868e-05
