,treino,previsto,MAPE,MSE,AE
gamma1,[0.6812220765393857],[0.6776552796363831],0.005235879789924038,1.2722040147269337e-05,0.003566796903002656
gamma2,[0.5363810274705547],[0.5333156585693359],0.005714909260818433,9.396486500559225e-06,0.003065368901218779
gamma3,[0.8462927828514535],[0.8415784239768982],0.005570600352600176,2.2225179598098232e-05,0.004714358874555291
gamma4,[0.22458305043747517],[0.22380058467388153],0.0034840820002642377,6.122526711961824e-07,0.0007824657635936427
JXX,[-0.6008225872917998],[-0.5981156229972839],0.004505430308000731,7.32765569178391e-06,0.00270696429451589
JXY,[0.23010520368993959],[0.22792835533618927],0.009460230880669517,4.73866875522546e-06,0.002176848353750316
JXZ,[-0.7857793521751026],[-0.7815738320350647],0.005352036966098326,1.7686399648264768e-05,0.004205520140037944
JYX,[0.8103557816972058],[0.8065226078033447],0.004730235756241388,1.469322210057799e-05,0.0038331738938610638
JYY,[-0.6158465411883403],[-0.6130439043045044],0.004550868920084997,7.854773502637195e-06,0.002802636883835863
JYZ,[-0.07755771611098128],[-0.07675763219594955],0.01031598086110276,6.401342710924911e-07,0.000800083915031724
JZX,[0.5424739695589225],[0.538783848285675],0.00680239325814619,1.3616995011273126e-05,0.0036901212732474153
JZY,[0.8158004931533465],[0.8111898899078369],0.005651630863433286,2.1257662287503176e-05,0.004610603245509548
JZZ,[0.16443652246127072],[0.16402217745780945],0.0025197869503647465,1.716817818933194e-07,0.00041434500346126946
