,treino,previsto,MAPE,MSE,AE
gamma1,[0.2360563634962105],[0.2317740023136139],0.018141265582384367,1.8338617298210293e-05,0.004282361182596617
gamma2,[0.0031806306102971638],[0.025651508942246437],7.06491293242312,0.0005049403730092674,0.022470878331949273
gamma3,[0.3710466916321078],[0.34961575269699097],0.05775806500483656,0.0004592851436407064,0.021430938935116828
gamma4,[0.5853624971821242],[0.503005862236023],0.14069339143275789,0.006782615319645384,0.08235663494610124
JXX,[-0.6701010403336041],[-0.6534894108772278],0.024789738347677136,0.00027594623319594834,0.016611629456376287
JXY,[0.3795338484351347],[0.4103260338306427],0.08113159214248743,0.0009481586814313353,0.030792185395507987
JXZ,[0.26999988080944126],[0.2799757421016693],0.03694765072607105,9.95178085217739e-05,0.00997586129222805
JYX,[-0.04179905588509758],[-0.06064501032233238],0.45087033757510925,0.00035516999865033014,0.018845954437234802
JYY,[-0.5679713042121943],[-0.561178982257843],0.011958917473432243,4.6135637531562804e-05,0.00679232195435131
JYZ,[0.5852667164004928],[0.5734285712242126],0.02022692363079705,0.00014014168121468436,0.011838145176280124
JZX,[0.6157086039068553],[0.535459041595459],0.13033691879923207,0.006439992251170685,0.08024956231139635
JZY,[0.02491247927518625],[0.02187829650938511],0.12179368951139677,9.206265056284663e-06,0.003034182765801141
JZZ,[0.010168306940023353],[-0.02117927372455597],3.0828712045652833,0.0009826708135223074,0.03134758066457932
