,treino,previsto,MAPE,MSE,AE
gamma1,[0.7314719162578773],[0.7313427925109863],0.00017652591168719624,1.6672942011171615e-08,0.00012912374689100226
gamma2,[0.5481151083373056],[0.5480449199676514],0.00012805406854618092,4.9264072347178106e-09,7.01883696542227e-05
gamma3,[0.6289233814359761],[0.628881573677063],6.647512264165257e-05,1.7478887053408555e-09,4.1807758913159354e-05
gamma4,[0.5860643734085744],[0.5860414505004883],3.911329390800884e-05,5.254597151257423e-10,2.2922908086142613e-05
JXX,[-0.512964474581326],[-0.5127812623977661],0.00035716349306530974,3.356670420477831e-08,0.00018321218355987767
JXY,[0.004417979006311912],[0.004430105444043875],0.0027447929731304944,1.4705049206717547e-10,1.212643773196298e-05
JXZ,[-0.6761249714183881],[-0.6760373711585999],0.00012956223108354944,7.67380551497195e-09,8.760025978826746e-05
JYX,[0.6424444316865625],[0.6423448920249939],0.00015493894360217402,9.908144225194419e-09,9.953966156861505e-05
JYY,[-0.5372009749323281],[-0.5370239019393921],0.0003296215033085479,3.135484482731679e-08,0.00017707299293601153
JYZ,[0.10465728127714469],[0.10463390499353409],0.00022336031784253712,5.464506354431522e-10,2.3376283610598847e-05
JZX,[0.8527148495207293],[0.8525978922843933],0.00013715867197776086,1.3678995131350147e-08,0.00011695723633597943
JZY,[-0.20524249153897567],[-0.2051600217819214],0.00040181619525224383,6.801260828592305e-09,8.246975705428206e-05
JZZ,[0.9357357839289453],[0.935681939125061],5.754274316429341e-05,2.8992629053346415e-09,5.384480388426205e-05
