,treino,previsto,MAPE,MSE,AE
gamma1,[0.9119047595432644],[0.7952644228935242],0.12790846349805282,0.013604968133764744,0.11664033664974027
gamma2,[0.8785568789303244],[0.8581814169883728],0.02319196677027843,0.00041515944934791853,0.02037546194195161
gamma3,[0.7237390145662357],[0.707897961139679],0.02188779809811811,0.00025093897366302464,0.015841053426556728
gamma4,[0.056007046220187706],[0.0583207942545414],0.041311731121426325,5.353429966475568e-06,0.002313748034353691
JXX,[0.8272859451097823],[0.7776228785514832],0.060031319100566534,0.002466420179974047,0.04966306655829911
JXY,[-0.7250439608255377],[-0.7833014130592346],0.08035023444283956,0.0033939307407614802,0.05825745223369694
JXZ,[0.11214027252682701],[0.09077779203653336],0.19049784710647255,0.0004563555726981771,0.021362480490293656
JYX,[-0.033955024334235695],[0.05391959473490715],2.5879710232026505,0.007721948676546964,0.08787461906914285
JYY,[0.9179608298470616],[0.8381596207618713],0.08693313101223034,0.006368232971458256,0.07980120908519028
JYZ,[-0.23922049672899326],[-0.20730389654636383],0.13341917025942357,0.0010186693672178209,0.03191660018262943
JZX,[-0.10699918374312611],[-0.09165254980325699],0.14342757956651264,0.00023551917328434296,0.015346633939869125
JZY,[0.1547744383110674],[0.12825380265712738],0.1713502303309191,0.0007033441154890351,0.026520635653940028
JZZ,[-0.23580587094563144],[-0.15344835817813873],0.34925980611602947,0.006782759909247723,0.0823575127674927
