,treino,previsto,MAPE,MSE,AE
gamma1,[0.6489745531369242],[0.6490629315376282],0.00013618161186255867,7.810741710991498e-09,8.837840070397007e-05
gamma2,[0.9009004917506227],[0.9488241076469421],0.05319523780389402,0.002296672960577961,0.04792361589631944
gamma3,[0.11320596465314436],[0.10679685324430466],0.056614608854549345,4.1076709050919295e-05,0.006409111408839707
gamma4,[0.46906904778216374],[0.4379909932613373],0.06625475432192479,0.0009658454727994619,0.03107805452082646
JXX,[0.24580338977940386],[0.25520089268684387],0.03823178726653769,8.831306089534352e-05,0.009397502907440014
JXY,[0.4835739785214588],[0.47193002700805664],0.024078945581405876,0.00013558160684645998,0.01164395151340214
JXZ,[0.5903871311313933],[0.626129686832428],0.06054087871552881,0.001277530288041567,0.035742555701034684
JYX,[0.8849005675541006],[0.8714993000030518],0.015144376715782304,0.00017959397197479533,0.013401267551048868
JYY,[0.4797971494798614],[0.48675575852394104],0.014503231316866563,4.842223982834687e-05,0.006958609044079633
JYZ,[0.844649993330834],[0.8695076704025269],0.029429559306178247,0.000617904109400564,0.02485767707169284
JZX,[-0.9419895434327705],[-0.9329776167869568],0.009566907306606337,8.121482186952767e-05,0.00901192664581374
JZY,[-0.0687546912437893],[-0.06467276066541672],0.05936948453304718,1.6662157246653135e-05,0.0040819305783725834
JZZ,[0.8867134339966274],[0.9047929048538208],0.020389305229881267,0.00032686726647610594,0.018079470857193414
