,treino,previsto,MAPE,MSE,AE
gamma1,[0.7392757413295123],[0.7389107346534729],0.0004937354976412728,1.3322987355336633e-07,0.0003650066760394477
gamma2,[0.6086024057140853],[0.6081925630569458],0.0006734160977537159,1.6797100361116826e-07,0.0004098426571395031
gamma3,[0.544902257226378],[0.5445317029953003],0.0006800379814241333,1.3731043816957063e-07,0.00037055423107767993
gamma4,[0.7561000117457155],[0.7546802163124084],0.001877787873629277,2.0158190724395775e-06,0.0014197954333070584
JXX,[0.463062260800422],[0.46216195821762085],0.0019442365725182407,8.105447405984399e-07,0.0009003025828011602
JXY,[0.8281235810354926],[0.827195405960083],0.0011208171058828505,8.615089706115108e-07,0.000928175075409543
JXZ,[-0.9253401087353526],[-0.9247638583183289],0.0006227444499420282,3.3206454311998093e-07,0.0005762504170236937
JYX,[-0.9912169497951127],[-0.9901604056358337],0.0010659060657682525,1.1162855605063914e-06,0.001056544159278916
JYY,[0.9869002798407656],[0.9854736328125],0.0014455837711341477,2.035321743258953e-06,0.0014266470282655597
JYZ,[-0.3629632766081221],[-0.36278772354125977],0.0004836661948362397,3.0818879284774605e-08,0.00017555306686234395
JZX,[-0.6067349693132549],[-0.6059722900390625],0.00125702211470625,5.816796752826146e-07,0.0007626792741923794
JZY,[-0.0025512448825091294],[-0.0025272860657423735],0.009391029818820302,5.740249008629851e-10,2.395881676675593e-05
JZZ,[0.102887313876878],[0.10247252136468887],0.00403152241573233,1.7205282816816259e-07,0.0004147925121891216
