,treino,previsto,MAPE,MSE,AE
gamma1,[0.6658137355569159],[0.5899940729141235],0.11387518549669673,0.005748621243266847,0.07581966264279238
gamma2,[0.1854598161134392],[0.117732472717762],0.3651860808179104,0.0045869930434359815,0.06772734339567721
gamma3,[0.3899285200718041],[0.36996862292289734],0.05118860540191117,0.000398397494194937,0.01995989714890678
gamma4,[0.23942936687819738],[0.2440708875656128],0.019385761855088765,2.154371429170524e-05,0.0046415206874154125
JXX,[-0.3843864905324452],[-0.405117928981781],0.053933837322479694,0.000429792540178598,0.02073143844933578
JXY,[0.15591575435007843],[0.11176763474941254],0.2831536799131914,0.0019490564642746999,0.04414811960066589
JXZ,[-0.4687639291636485],[-0.4555273652076721],0.02823716402324851,0.00017520662536065328,0.013236563955976388
JYX,[0.6157921028659785],[0.5716462731361389],0.07168950287666735,0.0019488542825359901,0.0441458297298396
JYY,[-0.0655655579974792],[-0.09858902543783188],0.5036709584874168,0.001090549401784033,0.03302346744035267
JYZ,[-0.3349603865251771],[-0.3136167526245117],0.06371987482484327,0.0004555507080856335,0.021343633900665404
JZX,[0.7935051924165137],[0.778802752494812],0.018528473489792065,0.00021616173965124868,0.014702439921701727
JZY,[0.5848239797390551],[0.584415853023529],0.0006978624845515733,1.665674159260699e-07,0.00040812671552603597
JZZ,[0.7192273898749051],[0.7002537250518799],0.02638062049656547,0.00035999995681650407,0.018973664823025205
