,treino,previsto,MAPE,MSE,AE
gamma1,[0.9291994556782153],[0.9141618609428406],0.016183387370151733,0.0002261292554253687,0.015037594735374693
gamma2,[0.27411222199274377],[0.262233704328537],0.0433345057650192,0.00014109918189887246,0.011878517664206778
gamma3,[0.3666218132183866],[0.3673138916492462],0.0018877175495484182,4.789725544611009e-07,0.0006920784308596106
gamma4,[0.7173445069748815],[0.7248798608779907],0.010504511890509365,5.678155844510337e-05,0.007535353903109221
JXX,[0.09738921128764444],[0.07927364856004715],0.18601200777868473,0.0003281736129375122,0.01811556272759729
JXY,[0.5010819007713414],[0.5166196227073669],0.031008347960897242,0.00024142080296124922,0.01553772193602554
JXZ,[0.49461345881920815],[0.5089871883392334],0.029060530528909757,0.0002066041003148452,0.014373729520025247
JYX,[0.7300902479000198],[0.7252978682518005],0.006564092126971532,2.2966902692665717e-05,0.004792379648219214
JYY,[-0.42818641019276615],[-0.44766154885292053],0.04548285091856798,0.0003792810258322397,0.01947513866015438
JYZ,[0.9311449267290317],[0.9075290560722351],0.025362185819725727,0.0005577093468785467,0.0236158706567966
JZX,[0.13348005804138263],[0.11494871973991394],0.13883226133841992,0.00034341049924348053,0.01853133830146869
JZY,[0.4947781939171796],[0.5062933564186096],0.02327338319068593,0.00013259896743434034,0.011515162501430032
JZZ,[0.5097966322719836],[0.4862782657146454],0.04613284017300219,0.0005531135655253233,0.02351836655733819
