,treino,previsto,MAPE,MSE,AE
gamma1,[0.6842331280769555],[0.6738057732582092],0.015239476708841078,0.00010872972851603037,0.010427354818746237
gamma2,[0.39667364503301394],[0.3785702586174011],0.04563798639585983,0.0003277325997129948,0.01810338641561282
gamma3,[0.7775165878901124],[0.7449691891670227],0.0418607129802993,0.0010593331636397777,0.03254739872308965
gamma4,[0.11839956986543854],[0.12436545640230179],0.050387738263268186,3.5591802170726205e-05,0.005965886536863252
JXX,[-0.7863429245966886],[-0.7705402374267578],0.0200964320726049,0.00024972492179069645,0.01580268716993083
JXY,[0.40517104797371095],[0.40567460656166077],0.0012428296406373236,2.535712514980116e-07,0.000503558587949815
JXZ,[0.30408404062855077],[0.309887558221817],0.019085242294433494,3.368081645535088e-05,0.00580351759326625
JYX,[0.8807047791322358],[0.8538956642150879],0.030440523944429004,0.000718728642640841,0.02680911491714788
JYY,[-0.4577695468793537],[-0.4425308108329773],0.033289099614117815,0.00023221907629113076,0.015238736046376378
JYZ,[-0.48844897313392166],[-0.47523024678230286],0.0270626556276832,0.00017473472635898136,0.013218726351618804
JZX,[0.4681187282893935],[0.44769978523254395],0.04361915433604795,0.0004169332355588644,0.020418943056849548
JZY,[0.3169000364801515],[0.30585402250289917],0.034856461677763816,0.0001220144247856544,0.011046013977252356
JZZ,[-0.39402405222328984],[-0.37867429852485657],0.038956387590610105,0.00023561493860256607,0.015349753698433277
