,treino,previsto,MAPE,MSE,AE
gamma1,[0.19592491833566006],[0.19729356467723846],0.00698556545642464,1.8731928083159537e-06,0.0013686463415784056
gamma2,[0.03453679871361848],[0.06809685379266739],0.9717187559081897,0.0011262772969087966,0.03356005507904891
gamma3,[0.9796207979853099],[0.9514907002449036],0.028715292486907924,0.0007913023988848124,0.028130097740406312
gamma4,[0.7048751023416616],[0.5963093638420105],0.15402124169088324,0.01178651957597463,0.10856573849965112
JXX,[-0.2872035864745557],[-0.2977636754512787],0.03676865287912606,0.00011151547919630669,0.010560088976723003
JXY,[0.6623205548983861],[0.6184519529342651],0.06623469804715841,0.001924454238286482,0.04386860196412101
JXZ,[-0.2952427056704183],[-0.278228223323822],0.05762879834054122,0.0002894926095226373,0.017014482346596305
JYX,[-0.8825503740913454],[-0.8134005069732666],0.07835231749720122,0.004781704122447956,0.0691498671180788
JYY,[-0.05333894071130718],[-0.039327412843704224],0.26268852888247723,0.0001963229131846143,0.014011527867602958
JYZ,[0.4563627662832759],[0.47006955742836],0.03003485857690668,0.00018787612349495608,0.013706791145084107
JZX,[0.35697982544055074],[0.3560456931591034],0.002616764911839273,8.726031192420158e-07,0.0009341322814473418
JZY,[-0.8706931801415108],[-0.8561627864837646],0.016688305351587267,0.00021113233984906837,0.01453039365774611
JZZ,[-0.0059663070718503075],[-0.05495820194482803],8.211426982048389,0.002400205763244901,0.048991894872977726
