,treino,previsto,MAPE,MSE,AE
gamma1,[0.9760813786842278],[1.0081124305725098],0.03281596451666792,0.0010259882850698092,0.032031051888281925
gamma2,[0.7029155842610357],[0.6325374245643616],0.10012320294571592,0.004953085362290571,0.07037815969667416
gamma3,[0.3428296389618385],[0.33942267298698425],0.009937781299106049,1.1607417153814481e-05,0.003406965974854237
gamma4,[0.379948855514633],[0.3662576973438263],0.036034213479238644,0.0001874478120580466,0.013691158170806683
JXX,[-0.8531466903953369],[-0.8857593536376953],0.03822632568292116,0.0010635858037594782,0.03261266324235845
JXY,[0.1887238582724753],[0.1794051229953766],0.04937762168704986,8.683882716464378e-05,0.0093187352770987
JXZ,[0.9788939235548184],[0.9471071362495422],0.032472146920519834,0.0010103998471908667,0.031786787305276176
JYX,[-0.31203169079243565],[-0.2944028973579407],0.05649680450637847,0.00031077435795609303,0.01762879343449497
JYY,[0.08794858485146739],[0.0284123495221138],0.6769436419005694,0.003544563317192171,0.05953623532935359
JYZ,[-0.25131913562220887],[-0.29231470823287964],0.16312157253435988,0.0016806369736767795,0.04099557261067077
JZX,[0.47920496341231167],[0.49801674485206604],0.039256232460114504,0.00035388312093708705,0.01881178143975437
JZY,[0.37092763164172804],[0.40139344334602356],0.08213411217021942,0.0009281656828015899,0.03046581170429552
JZZ,[0.1974549908787],[0.19752591848373413],0.0003592089757695938,5.0307251558778716e-09,7.092760503413231e-05
