,treino,previsto,MAPE,MSE,AE
gamma1,[0.7434707928397064],[0.7433831691741943],0.00011785757605539567,7.677906757771303e-09,8.762366551207101e-05
gamma2,[0.0357557155126923],[0.035921983420848846],0.004650107144339683,2.7645017282754175e-08,0.00016626790815654768
gamma3,[0.6249375571804716],[0.6249343752861023],5.091539679060631e-06,1.0124451777507732e-11,3.1818943693195934e-06
gamma4,[0.13501116090704035],[0.1348288208246231],0.0013505556221591927,3.324790565592688e-08,0.00018234008241724275
JXX,[-0.4562491712318184],[-0.45641645789146423],0.0003666563583976988,2.7984826495458654e-08,0.00016728665964582667
JXY,[-0.02394358429818433],[-0.023693276569247246],0.010454062592293823,6.265395916563999e-08,0.00025030772893708253
JXZ,[-0.8362413152576669],[-0.8361824750900269],7.03626651379779e-05,3.462165327905354e-09,5.884016764001743e-05
JYX,[-0.32253302601586054],[-0.3227508068084717],0.0006752201326521979,4.742847363033817e-08,0.00021778079261114414
JYY,[-0.855332784589292],[-0.8554733991622925],0.00016439750180748496,1.9772458140118364e-08,0.00014061457300051927
JYZ,[-0.9779272658402001],[-0.9778650403022766],6.36300265848431e-05,3.872017569863319e-09,6.222553792345487e-05
JZX,[-0.4322994082024627],[-0.432322233915329],5.280070347813184e-05,5.210131678534088e-10,2.282571286627011e-05
JZY,[-0.7645872688839439],[-0.7646012902259827],1.8338445602459624e-05,1.9659803256793699e-10,1.4021342038761375e-05
JZZ,[-0.37792355037599856],[-0.3780606687068939],0.00036282028669274086,1.880143666752897e-08,0.0001371183308953583
