,treino,previsto,MAPE,MSE,AE
gamma1,[0.06769746793327747],[0.06768883764743805],0.0001274831408454325,7.44818336700444e-11,8.630285839417162e-06
gamma2,[0.6432199124652143],[0.6431547403335571],0.0001013216947954117,4.24740674473453e-09,6.517213165713187e-05
gamma3,[0.992596950931832],[0.992527961730957],6.950374047611296e-05,4.7595098373638e-09,6.898920087494709e-05
gamma4,[0.2072168217777952],[0.20717957615852356],0.00017974225717829332,1.3872361549289324e-09,3.724561927165304e-05
JXX,[0.9318383760498881],[0.9317927956581116],4.891448232654608e-05,2.077572114498285e-09,4.558039177648965e-05
JXY,[0.11951182799780913],[0.11949720233678818],0.00012237835589979133,2.1390996029975174e-10,1.4625661020950531e-05
JXZ,[-0.05265622357871269],[-0.0526113361120224],0.0008524627031634987,2.014884665871982e-09,4.488746669029098e-05
JYX,[0.046558950858430315],[0.046500030905008316],0.0012654914325959331,3.471560911250488e-09,5.891995342199863e-05
JYY,[0.5353201261569036],[0.535292387008667],5.1817869123952687e-05,7.694603448929718e-10,2.7739148236616273e-05
JYZ,[0.9772120554889443],[0.977135419845581],7.842273632706955e-05,5.873021833698191e-09,7.663564336324313e-05
JZX,[-0.1588688834408547],[-0.15887941420078278],6.628585598383716e-05,1.1089690466271875e-10,1.0530759928073508e-05
JZY,[-0.5381276295407358],[-0.5381019115447998],4.779162883334943e-05,6.614153149631357e-10,2.571799593598101e-05
JZZ,[-0.2506249305871704],[-0.25060394406318665],8.373677724150642e-05,4.404341889203418e-10,2.0986523983745897e-05
