,treino,previsto,MAPE,MSE,AE
gamma1,[0.6171172778569672],[0.6169499754905701],0.0002711030340588637,2.799008180209314e-08,0.00016730236639717067
gamma2,[0.5033938387110474],[0.5033136010169983],0.0001593934765958392,6.438087546313606e-09,8.023769404907899e-05
gamma3,[0.9661979651974597],[0.9658412337303162],0.0003692115694640701,1.272573396503862e-07,0.0003567314671435451
gamma4,[0.5282662248683354],[0.5281247496604919],0.00026781043569220773,2.0015234434352096e-08,0.00014147520784346668
JXX,[0.1406568462737463],[0.1403803527355194],0.0019657311076688344,7.644867668122814e-08,0.00027649353822689626
JXY,[0.2644659911575571],[0.26454511284828186],0.00029917529425412323,6.2602419431462326e-09,7.912169072477049e-05
JXZ,[0.634007719766547],[0.63396817445755],6.237354493338052e-05,1.5638314636657448e-09,3.954530899696884e-05
JYX,[-0.44541829110731035],[-0.44544366002082825],5.695525761825116e-05,6.435817730785905e-10,2.536891351789805e-05
JYY,[0.30371993601715563],[0.3034042418003082],0.00103942540284736,9.966283855089725e-08,0.0003156942168474064
JYZ,[0.7816219111185623],[0.7812597155570984],0.00046338972374194927,1.3118562474413889e-07,0.000362195561463885
JZX,[0.8176570464277362],[0.8172290325164795],0.0005234638570371736,1.8319590822924635e-07,0.0004280139112566861
JZY,[-0.626974881004831],[-0.6266135573387146],0.0005762968773762161,1.3055479169580205e-07,0.00036132366611640876
JZZ,[0.30345421888232527],[0.30313801765441895],0.001042006366136365,9.998321652946508e-08,0.0003162012279063209
