,treino,previsto,MAPE,MSE,AE
gamma1,[0.733744889835985],[0.6639905571937561],0.09506619209003438,0.004865666922362714,0.06975433264222886
gamma2,[0.6304437186278283],[0.5426238179206848],0.13929855768614058,0.007712334960212546,0.08781990070714352
gamma3,[0.5042791382906525],[0.49801915884017944],0.01241371886152664,3.9187342720345175e-05,0.006259979450473074
gamma4,[0.8557982138654457],[0.7558939456939697],0.11673811250461856,0.009980862798878196,0.09990426817147602
JXX,[-0.8662320473144967],[-0.728746235370636],0.15871706936968666,0.01890234848586262,0.13748581194386067
JXY,[-0.17351436714348134],[-0.18659727275371552],0.07539955235761973,0.00017116241920629683,0.013082905610234175
JXZ,[-0.7789905321077226],[-0.7321453094482422],0.06013580490218647,0.002194474886016299,0.046845222659480434
JYX,[0.504222922837068],[0.5050157904624939],0.0015724545424565233,6.286390714484302e-07,0.0007928676254258527
JYY,[0.0225702197513038],[0.1136394664645195],4.034929553929352,0.008293607696912548,0.0910692467132157
JYZ,[-0.9006520110389387],[-0.7512755393981934],0.1658537035502019,0.022313330279838384,0.1493764716407453
JZX,[-0.9103850311286859],[-0.9141353368759155],0.004119472112343594,1.4064793197703941e-05,0.0037503057472296764
JZY,[0.4718687724460289],[0.486545592546463],0.03110360540358249,0.0002154090482605076,0.01467682010043414
JZZ,[-0.6913005045828078],[-0.6615416407585144],0.04304765239865191,0.0008855899761128373,0.02975886382429338
