,treino,previsto,MAPE,MSE,AE
gamma1,[0.47149733572375285],[0.4433123469352722],0.0597776204720572,0.0007943935930067791,0.028184988788480636
gamma2,[0.83833102010331],[0.7662363052368164],0.08599790910469841,0.0051976479116810055,0.07209471486649355
gamma3,[0.9959490901086114],[0.7988412380218506],0.19790956590488537,0.03885150535425639,0.19710785208676085
gamma4,[0.5725822051460012],[0.49024802446365356],0.14379451534186866,0.00677891730863347,0.08233418068234766
JXX,[-0.1579107714267074],[-0.20375360548496246],0.2903084675229551,0.0021015654344927106,0.045842834058255066
JXY,[0.12982945963868775],[0.10912352800369263],0.15948561823040186,0.0004287356048730918,0.020705931634995123
JXZ,[0.1162808953521044],[0.1847485601902008],0.5888126732321151,0.004687821128381903,0.06846766483809641
JYX,[0.17770025530371414],[0.15232834219932556],0.14277927210078845,0.0006437339745766448,0.025371913104388577
JYY,[0.6015631527261587],[0.4640187621116638],0.22864497267023817,0.01891845938951274,0.13754439061449486
JYZ,[0.9337535631262239],[0.8769115209579468],0.060874779398933654,0.003231017757860198,0.05684204216827715
JZX,[0.34522097948514796],[0.2883938252925873],0.16461095231613954,0.003229325453625067,0.05682715419256068
JZY,[0.6176103665600245],[0.4497702717781067],0.27175724999040435,0.02817029741640317,0.16784009478191786
JZZ,[0.14054965261621977],[0.11991136521100998],0.14683983219484728,0.00042593890702004094,0.020638287405209788
