,treino,previsto,MAPE,MSE,AE
gamma1,[0.3020437047996458],[0.37561798095703125],0.24358817941989336,0.005413174112083215,0.07357427615738543
gamma2,[0.335063350697719],[0.3081832826137543],0.0802238383517356,0.0007225380601985779,0.026880068083964703
gamma3,[0.14195051753283405],[0.13382133841514587],0.057267696229482565,6.608355312745756e-05,0.008129179117688179
gamma4,[0.7434142500319177],[0.7524960041046143],0.012216276554164246,8.24782570369397e-05,0.009081754072696513
JXX,[-0.2769544501718497],[-0.4019198417663574],0.4512127951616842,0.015616349096368656,0.1249653915945077
JXY,[-0.039038668797412024],[0.0196903757750988],1.5043813321934822,0.003449100676399963,0.058729044572510825
JXZ,[-0.16609474678867042],[-0.12275096029043198],0.2609582020880325,0.0018786838280048775,0.043343786498238446
JYX,[-0.10648149243215355],[-0.16553296148777008],0.5545702610549168,0.0034870759976264373,0.059051469055616534
JYY,[-0.1809685401002077],[-0.2634296119213104],0.45566523206432225,0.006799828365885064,0.08246107182110274
JYZ,[0.31541165278854155],[0.29565516114234924],0.06263716470690278,0.0003903189621660665,0.01975649164619231
JZX,[-0.48228923621984343],[-0.5996883511543274],0.24342055786824476,0.013782552187400175,0.11739911493448396
JZY,[0.2699918482069683],[0.2385518103837967],0.11644810031105292,0.000988475978322462,0.03144003782317162
JZZ,[-0.97974325274531],[-1.026921272277832],0.048153451835800685,0.002225765527011026,0.047178019532521986
