,treino,previsto,MAPE,MSE,AE
gamma1,[0.842263936662764],[0.7955984473228455],0.05540482894805817,0.002177667895334051,0.04666548933991854
gamma2,[0.13110224609376742],[0.15044234693050385],0.14751921811395918,0.00037403950037513315,0.01934010083673643
gamma3,[0.18758620471677123],[0.20279422402381897],0.08107216268920045,0.00023128385124353675,0.015208019307047738
gamma4,[0.02779642050712894],[0.018292196094989777],0.3419226014983338,9.033028167630199e-05,0.009504224412139162
JXX,[-0.774085659647674],[-0.7523038983345032],0.02813869633379434,0.0004744451259039432,0.021781761313170778
JXY,[-0.738295666193135],[-0.7052990198135376],0.044692997521897475,0.0010887786723002,0.03299664637959743
JXZ,[0.1945217804922421],[0.19659805297851562],0.01067372754361724,4.3109074372563895e-06,0.0020762724862735116
JYX,[-0.643909152948758],[-0.6416192650794983],0.003556228170966663,5.243586453782521e-06,0.0022898878692596547
JYY,[-0.7350065613100774],[-0.7368746995925903],0.0025416620488165477,3.489940642590534e-06,0.0018681382825129766
JYZ,[-0.07180288786206579],[-0.06809460371732712],0.051645334263746186,1.3751371298120221e-05,0.0037082841447386716
JZX,[-0.16486406011996246],[-0.16941805183887482],0.02762270755432485,2.0738840575922293e-05,0.0045539917189123535
JZY,[-0.5733417102051386],[-0.6316540837287903],0.1017061422284938,0.0034003329059618765,0.058312373523651706
JZZ,[-0.21664558108338805],[-0.2572898864746094],0.18760735939302225,0.0016519595607348628,0.040644305391221325
