,treino,previsto,MAPE,MSE,AE
gamma1,[0.1224371932122491],[0.12245284020900726],0.00012779610792801885,2.4482850754975325e-10,1.5646996758156284e-05
gamma2,[0.36368262779173954],[0.3636848032474518],5.981742172971298e-06,4.732607555912737e-12,2.175455712238872e-06
gamma3,[0.27610317904813664],[0.27616190910339355],0.00021271053618211988,3.449219390480523e-09,5.873005525691699e-05
gamma4,[0.7548561847919819],[0.7548385262489319],2.339325477593002e-05,3.1182414264959837e-10,1.7658543050025344e-05
JXX,[-0.7080903986407061],[-0.7080674171447754],3.245559602959609e-05,5.281491552136268e-10,2.298149593071841e-05
JXY,[-0.6216493565570518],[-0.6216610670089722],1.883771260577728e-05,1.3713468417972157e-10,1.171045192038811e-05
JXZ,[0.6782149346653983],[0.6780720353126526],0.00021069921265622966,2.0420225015138754e-08,0.00014289935274569565
JYX,[0.08109353634994831],[0.08122535049915314],0.0016254581454679285,1.737496993059135e-08,0.00013181414920482304
JYY,[-0.43827709921987545],[-0.43826210498809814],3.421176192869625e-05,2.248269865916919e-10,1.4994231777309963e-05
JYZ,[-0.3291341864361108],[-0.32909250259399414],0.0001266469538397833,1.7375426936073681e-09,4.168384211666876e-05
JZX,[0.08661423184359096],[0.08656320720911026],0.0005891021994265531,2.603513323889124e-09,5.1024634480700826e-05
JZY,[-0.34445619760718293],[-0.3445165753364563],0.0001752842006989199,3.645470192207668e-09,6.037772927336427e-05
JZZ,[0.41979916256951233],[0.419687420129776],0.0002661807113963117,1.248637283822705e-08,0.00011174243973632869
