,treino,previsto,MAPE,MSE,AE
gamma1,[0.7721889738983578],[0.7719317078590393],0.00033316461127349666,6.61858149866417e-08,0.00025726603931852665
gamma2,[0.18869807513374803],[0.18865732848644257],0.0002159356807248109,1.6602892666361535e-09,4.07466473054674e-05
gamma3,[0.6965874841150429],[0.696367084980011],0.00031639835635564325,4.857577872281512e-08,0.00022039913503191233
gamma4,[0.3788296503970776],[0.3787158131599426],0.0003004971680956418,1.2958916558526542e-08,0.00011383723713498384
JXX,[0.6289562908956208],[0.628856360912323],0.00015888223831178619,9.986001561893619e-09,9.992998329777514e-05
JXY,[-0.8079541131822325],[-0.8075180649757385],0.0005396942714686829,1.9013803838664345e-07,0.00043604820649401077
JXZ,[0.8487886289478179],[0.848676323890686],0.000132312160297324,1.2612425857396973e-08,0.00011230505713188954
JYX,[0.46084424662008483],[0.4606286287307739],0.0004678758406821494,4.649107419088924e-08,0.00021561788931090398
JYY,[-0.4853199609607668],[-0.48522070050239563],0.00020452581050790216,9.852638596053633e-09,9.926045837116426e-05
JYZ,[-0.14503240733877742],[-0.14503322541713715],5.6406590411907984e-06,6.692522026440336e-13,8.180783597211416e-07
JZX,[-0.9317073426318694],[-0.9313591718673706],0.0003736911244203275,1.2122288125166394e-07,0.0003481707644987786
JZY,[-0.7054176645697114],[-0.7053031325340271],0.00016236060058718094,1.3117587198000052e-08,0.00011453203568434489
JZZ,[0.3028950750933861],[0.302725613117218],0.0005594741879372769,2.8717361366788435e-08,0.00016946197616807268
