,treino,previsto,MAPE,MSE,AE
gamma1,[0.19380237538183753],[0.19389912486076355],0.0004992171986302912,9.360461672455816e-09,9.674947892601704e-05
gamma2,[0.024185723159746986],[0.024202432483434677],0.0006908755044174665,2.79201498100045e-10,1.6709323687691402e-05
gamma3,[0.6917380282784458],[0.6916303634643555],0.00015564391386469227,1.1591712193099396e-08,0.00010766481409030249
gamma4,[0.3656696970091611],[0.36565855145454407],3.047984207652279e-05,1.242233877207344e-10,1.1145554617009168e-05
JXX,[-0.3524933083584687],[-0.35245081782341003],0.00012054281329919418,1.8054455695720793e-09,4.2490535058670176e-05
JXY,[0.24005897043108937],[0.24013358354568481],0.00031081160792057806,5.567116869633067e-09,7.46131145954454e-05
JXZ,[-0.9830400010208644],[-0.9830933809280396],5.430084952768865e-05,2.8494144900258e-09,5.337990717513286e-05
JYX,[0.9657155745444512],[0.9655903577804565],0.00012966215653480772,1.5679237985300492e-08,0.0001252167639946844
JYY,[0.6443170123795019],[0.6442686319351196],7.50879511990469e-05,2.3406673986257022e-09,4.838044438226774e-05
JYZ,[0.9980395764003489],[0.9979814887046814],5.8201795841618023e-05,3.3741803879610328e-09,5.8087695667508044e-05
JZX,[-0.4732993977256994],[-0.47313621640205383],0.0003447739938603065,2.6628144386719296e-08,0.00016318132364556703
JZY,[-0.601022697802895],[-0.6009683012962341],9.050657630683327e-05,2.9589799369024305e-09,5.439650666083651e-05
JZZ,[-0.8905240506758743],[-0.8904898762702942],3.837561215121632e-05,1.1678899967509458e-09,3.417440558006746e-05
