,treino,previsto,MAPE,MSE,AE
gamma1,[0.8150630762603065],[0.7997463941574097],0.018792020579773073,0.0002346007506412,0.015316682102896828
gamma2,[0.3681203650383047],[0.3362448811531067],0.08658984102083353,0.001016046472915518,0.03187548388519801
gamma3,[0.07083953646328556],[0.0750403106212616],0.05929985383449256,1.7646503526319303e-05,0.004200774157976039
gamma4,[0.43788188302104547],[0.4549843370914459],0.039057231489932356,0.000292493935230157,0.017102454070400452
JXX,[-0.6109255041336379],[-0.6270011067390442],0.026313523492857517,0.00025842499912694594,0.016075602605406303
JXY,[0.6121546029321616],[0.5513330101966858],0.09935658809742874,0.003699266142880086,0.06082159273547583
JXZ,[-0.25588029746786645],[-0.2754288613796234],0.07639730024235994,0.00038214635101204683,0.019548563911756967
JYX,[0.6840539845332714],[0.6279160976409912],0.08206645697792833,0.003151462344730441,0.056137886892280164
JYY,[0.5925904370985218],[0.6066199541091919],0.023674896070483887,0.00019682734755268233,0.014029517010670123
JYZ,[0.1486956182422896],[0.0882381871342659],0.4065851557879288,0.0036551009761814327,0.06045743110802371
JZX,[0.11579696496935821],[0.1338498741388321],0.15590140185669793,0.00032590752948127426,0.018052909169473885
JZY,[-0.9168161896383005],[-0.8615004420280457],0.06033461040001684,0.0030598319336814115,0.05531574761025482
JZZ,[0.7764692864270932],[0.8314098715782166],0.07075693283881355,0.0030184678967478326,0.05494058515112332
