,treino,previsto,MAPE,MSE,AE
gamma1,[0.2669633158304182],[0.26693645119667053],0.00010063043180339379,7.21708546397029e-10,2.6864633747680777e-05
gamma2,[0.3294786484694515],[0.3295696973800659],0.0002763423700969853,8.289904124068943e-09,9.104891061439968e-05
gamma3,[0.7265968271185355],[0.7265850901603699],1.615332978005435e-05,1.3775618698073564e-10,1.1736958165586842e-05
gamma4,[0.47305066131356854],[0.4729660749435425],0.00017881038320754749,7.154853994186041e-09,8.458637002606295e-05
JXX,[0.2789473894406407],[0.2788679301738739],0.0002848539537369932,6.313775075114194e-09,7.945926676677928e-05
JXY,[-0.14195803173618882],[-0.14202967286109924],0.0005046641182202536,5.132450778431334e-09,7.164112491042651e-05
JXZ,[0.44859764131257807],[0.44868284463882446],0.00018993262201980271,7.259606803449952e-09,8.520332624639693e-05
JYX,[-0.8675370608806985],[-0.867439866065979],0.0001120353459261001,9.446832008354282e-09,9.719481471948122e-05
JYY,[0.39572582339265283],[0.39574524760246277],4.908501963154408e-05,3.772999267404648e-10,1.942420980993731e-05
JYZ,[-0.25013652378796336],[-0.25025805830955505],0.0004858727536116069,1.4770639938521687e-08,0.00012153452159169298
JZX,[0.2160727927839059],[0.21601547300815582],0.0002652799318764803,3.2855566920389327e-09,5.731977575007541e-05
JZY,[-0.6598174185959966],[-0.6596330404281616],0.0002794381637079858,3.399530877419464e-08,0.0001843781678350087
JZZ,[-0.31086587417068134],[-0.3109723925590515],0.00034265063238071985,1.1346167060978208e-08,0.00010651838837016925
