,treino,previsto,MAPE,MSE,AE
gamma1,[0.4591337627723967],[0.4637908935546875],0.010143298445685088,2.168886712336049e-05,0.004657130782290797
gamma2,[0.45313243113814283],[0.37460997700691223],0.1732880913732085,0.006165775802791214,0.0785224541312306
gamma3,[0.4949826938891777],[0.49843451380729675],0.006973617382453133,1.1915060747123391e-05,0.003451819918119048
gamma4,[0.19223084224268217],[0.18073737621307373],0.05978991662065595,0.00013209976137376308,0.011493466029608435
JXX,[-0.5465882812379024],[-0.5159415602684021],0.056069114581257,0.0009392215061824078,0.030646720969500274
JXY,[0.9245900716687656],[0.873100996017456],0.0556885448254689,0.0026511249114262786,0.05148907565130956
JXZ,[-0.7473382026982809],[-0.704264223575592],0.05763652783595071,0.0018553676774618344,0.043073979122688844
JYX,[0.4096338457432158],[0.4494037330150604],0.09708642897827068,0.0015816439336152276,0.039769887271844606
JYY,[-0.8296294638984947],[-0.8677091002464294],0.04589957083852294,0.0014500587043909546,0.038079636347934764
JYZ,[-0.5051180301418299],[-0.5010297298431396],0.008093752459286185,1.671419933227061e-05,0.004088300298690228
JZX,[0.9982570783251581],[1.076116919517517],0.077995781730884,0.006062154870499364,0.077859841192359
JZY,[-0.5812047362221744],[-0.5468196868896484],0.059161681227906826,0.0011823316176002435,0.03438504933252595
JZZ,[0.283736870144214],[0.3198293149471283],0.12720392941731437,0.0013026645718514148,0.03609244480291429
