,treino,previsto,MAPE,MSE,AE
gamma1,[0.7392757413295123],[0.6902185082435608],0.06635850514684427,0.00240661211804938,0.04905723308595156
gamma2,[0.6086024057140853],[0.5882073640823364],0.03351127343609326,0.00041595772316076993,0.020395041631748878
gamma3,[0.544902257226378],[0.5260164141654968],0.034659138974781456,0.0003566750681202326,0.018885843060881147
gamma4,[0.7561000117457155],[0.6980032324790955],0.0768374267479295,0.003375235761154373,0.05809677926662005
JXX,[0.463062260800422],[0.5418421030044556],0.17012796954746298,0.006206263537692427,0.07877984220403356
JXY,[0.8281235810354926],[0.770105242729187],0.07006000026440369,0.0033661275798249207,0.05801833830630554
JXZ,[-0.9253401087353526],[-0.8967157006263733],0.030933932117240416,0.0008193567395893976,0.02862440810897926
JYX,[-0.9912169497951127],[-0.9294865727424622],0.06227736225193722,0.003810639451062399,0.0617303770526505
JYY,[0.9869002798407656],[0.9980307817459106],0.011278243742053624,0.00012388807266043835,0.011130501905145085
JYZ,[-0.3629632766081221],[-0.3492724895477295],0.03771948277614335,0.00018743765033301394,0.013690787060392617
JZX,[-0.6067349693132549],[-0.5857318639755249],0.034616605931751,0.00044113043382778145,0.021003105337729977
JZY,[-0.0025512448825091294],[0.059970300644636154],24.506289441590503,0.0039089436551029005,0.06252154552714528
JZZ,[0.102887313876878],[0.08843927085399628],0.14042589390730167,0.0002087459471910411,0.014448043022881718
