,treino,previsto,MAPE,MSE,AE
gamma1,[0.10245584696998078],[0.08972110599279404],0.12429491682322415,0.00016217362775603915,0.012734740977186743
gamma2,[0.26380664067454207],[0.31903642416000366],0.2093570629770405,0.003050328983850966,0.05522978348546159
gamma3,[0.9655730932373155],[0.8397176861763],0.130342703149541,0.015839583486493912,0.1258554070610155
gamma4,[0.48155277761710846],[0.3826114237308502],0.20546315686487088,0.00978939150884579,0.09894135388625824
JXX,[-0.2963074883442347],[-0.2636135518550873],0.1103378678407388,0.0010688934831564053,0.032693936489147424
JXY,[-0.13962750801980395],[-0.07876259833574295],0.4359091596437306,0.003704537230848902,0.060864909684061
JXZ,[-0.0926582728208516],[-0.12475372105836868],0.34638513389485937,0.0010301177975671387,0.03209544823751709
JYX,[-0.31306051824349357],[-0.34987401962280273],0.11759228402821528,0.001355233883804398,0.036813501379309166
JYY,[0.024888729848817848],[0.015040854923427105],0.3956760744806948,9.698064054613973e-05,0.009847874925390743
JYZ,[-0.21516919708905635],[-0.2400803118944168],0.11577453995448056,0.0006205636408458489,0.024911114805360457
JZX,[-0.9181825549143148],[-0.7710728645324707],0.16021834611699023,0.021641261004242025,0.14710969038184407
JZY,[-0.16293478520770655],[-0.07158169895410538],0.560672701885885,0.008345386368057895,0.09135308625360117
JZZ,[-0.9526802754794608],[-0.8976096510887146],0.05780598780953082,0.003032773670786647,0.05507062439074617
