,treino,previsto,MAPE,MSE,AE
gamma1,[0.32940149633680194],[0.33189794421195984],0.007578738721348641,6.23225199338041e-06,0.0024964478751579033
gamma2,[0.9736705910655336],[0.9746918678283691],0.0010488935089617492,1.0430062263079377e-06,0.0010212767628355879
gamma3,[0.36125339691759495],[0.32632818818092346],0.09667786942537245,0.0012197702053000743,0.03492520873667149
gamma4,[0.5536247242149994],[0.5337902307510376],0.035826603466970745,0.00039340713097194425,0.019834493463961822
JXX,[0.4833378712291465],[0.4596446454524994],0.04902000688750987,0.0005613689477031755,0.02369322577664712
JXY,[0.881607766294431],[0.9217756390571594],0.045562067734001205,0.001613458002282736,0.040167872762728374
JXZ,[0.49480679370832537],[0.4897707998752594],0.01017769743079668,2.536123388667844e-05,0.005035993833065966
JYX,[0.8162851259228743],[0.7317349910736084],0.10357916880290491,0.0071487253030290444,0.08455013484926588
JYY,[-0.7780454366399887],[-0.7928240299224854],0.018994511871078402,0.00021840681940945493,0.014778593282496644
JYZ,[0.15954636399993594],[0.4503084421157837],1.8224299872854797,0.08454258607024635,0.29076207811584776
JZX,[-0.1362653751785774],[-0.002173507586121559],0.9840494506893395,0.01798062895443271,0.13409186759245584
JZY,[-0.4690148425097873],[-0.41571569442749023],0.11364064257984509,0.002840799186298632,0.053299148082297076
JZZ,[0.7208183359380034],[0.7968100905418396],0.10542428073080008,0.0057747467677696646,0.07599175460383623
