,treino,previsto,MAPE,MSE,AE
gamma1,[0.6014570387277332],[0.6013942360877991],0.00010441749932285365,3.944171582689529e-09,6.280263993407864e-05
gamma2,[0.558190047753348],[0.5582693219184875],0.0001420200260800077,6.284393258569668e-09,7.927416513953123e-05
gamma3,[0.661321085872001],[0.6614992022514343],0.000269334190665438,3.172544462243586e-08,0.00017811637943332403
gamma4,[0.145302794710103],[0.14521168172359467],0.0006270559812019131,8.301576310465991e-09,9.111298650832378e-05
JXX,[-0.05085864262290385],[-0.05087871477007866],0.00039466541259539295,4.0289109220723245e-10,2.0072147174809984e-05
JXY,[0.31494500531451064],[0.3148287832736969],0.0003690232861374597,1.3507562770910747e-08,0.00011622204081374043
JXZ,[0.3328209422496762],[0.33278897404670715],9.60522578685624e-05,1.0219660010687026e-09,3.196820296902381e-05
JYX,[-0.7147992941492645],[-0.7146530747413635],0.00020456008994100195,2.138011524690096e-08,0.00014621940790093824
JYY,[-0.9782791138198641],[-0.9783865213394165],0.0001097923057285903,1.1536375256400242e-08,0.0001074075195524049
JYZ,[-0.25049101587327116],[-0.2506732940673828],0.0007276835597324171,3.322534004860485e-08,0.00018227819411165136
JZX,[-0.4519037210433372],[-0.4519440829753876],8.931533459645801e-05,1.629085558838692e-09,4.0361932050370086e-05
JZY,[0.6206961044701675],[0.6206002831459045],0.0001543771961398007,9.181726183515236e-09,9.582132426300127e-05
JZZ,[0.3811853060773691],[0.38103821873664856],0.00038586833851013863,2.163468580024407e-08,0.00014708734072055307
