,treino,previsto,MAPE,MSE,AE
gamma1,[0.6068017336408379],[0.6011298298835754],0.00934721086446272,3.217049223164793e-05,0.005671903757262453
gamma2,[0.5812040171120031],[0.5608087182044983],0.03509146239017554,0.00041596821752646647,0.0203952989075048
gamma3,[0.15838287025480557],[0.17491914331912994],0.10440695409624093,0.00027344832685789966,0.01653627306432437
gamma4,[0.43066964029126864],[0.4455599784851074],0.03457484995638005,0.00022172217152689397,0.014890338193838781
JXX,[0.9120685437784988],[0.902029275894165],0.01100714190047961,0.00010078689965341476,0.010039267884333736
JXY,[0.8956549741186988],[0.8850630521774292],0.011825895291534268,0.00011218881040994766,0.010591921941269566
JXZ,[-0.8868972645463826],[-0.8596044182777405],0.030773402241353734,0.0007448994574437335,0.027292846268642146
JYX,[-0.8302560096821567],[-0.8176907300949097],0.015134222987506444,0.00015788625110568788,0.012565279587247069
JYY,[0.6709977562588991],[0.6544229984283447],0.024701659097886998,0.00027472259714152435,0.0165747578305544
JYZ,[0.4719399781370466],[0.47529837489128113],0.007116152285914852,1.1278828758853156e-05,0.0033583967542345494
JZX,[0.3394608028804418],[0.3647347092628479],0.07445309198572654,0.0006387703438266288,0.02527390638240612
JZY,[-0.3837270848217116],[-0.4053040146827698],0.05622988502644615,0.0004655639022290247,0.02157692986105819
JZZ,[0.21188833135692486],[0.20873543620109558],0.014879984828037776,9.940747863651757e-06,0.003152895155829283
