,treino,previsto,MAPE,MSE,AE
gamma1,[0.31450434093874435],[0.28396809101104736],0.09709325421884876,0.0009324625596467745,0.03053624992769699
gamma2,[0.25508215274135215],[0.21771439909934998],0.14649301505578982,0.001396349012249367,0.03736775364200218
gamma3,[0.33905230728624136],[0.3380023241043091],0.0030968176867348135,1.1024646823406335e-06,0.0010499831819322791
gamma4,[0.27594881602881005],[0.27290400862693787],0.011033957114547997,9.270852114495646e-06,0.003044807401872185
JXX,[-0.25881137975062707],[-0.24423901736736298],0.056304952267960645,0.00021235374542917035,0.014572362383264093
JXY,[0.8152502726521875],[0.8232426643371582],0.009803605043847063,6.387832484598845e-05,0.007992391684970679
JXZ,[-0.2079467635711556],[-0.16792283952236176],0.19247197389104057,0.0016019144962636184,0.040023924048793846
JYX,[-0.587893141865695],[-0.5315985679626465],0.09575647323320717,0.0031690790509257875,0.056294573903048484
JYY,[0.6355952820309936],[0.61292964220047],0.03566049099373013,0.0005137312289270183,0.02266563983052361
JYZ,[0.5175681866126696],[0.46288883686065674],0.10564665906123978,0.0029898312893029454,0.05467934975201283
JZX,[0.3965657038489854],[0.3596741855144501],0.0930275058495321,0.0013609841250273541,0.0368915183345353
JZY,[-0.95637294402159],[-1.0602047443389893],0.1085683163314742,0.01078104275715227,0.10383180031739925
JZZ,[-0.18553914661270632],[-0.19890816509723663],0.07205497453557201,0.00017873065523971325,0.013369018484530315
