,treino,previsto,MAPE,MSE,AE
gamma1,[0.07199025068740816],[0.07192085683345795],0.000963934050619367,4.815506966064051e-09,6.939385395021702e-05
gamma2,[0.560915428900259],[0.5605642199516296],0.0006261352969341129,1.233477255973608e-07,0.000351208948629389
gamma3,[0.26404199895882374],[0.2639208734035492],0.0004587359425855479,1.4671400140567648e-08,0.00012112555527454827
gamma4,[0.6556721737484312],[0.655258059501648],0.0006315873440469797,1.7149060938888455e-07,0.00041411424678328146
JXX,[-0.170512001382642],[-0.17028748989105225],0.001316690260915598,5.040540985585515e-08,0.0002245114915897517
JXY,[-0.424599654760373],[-0.4241015911102295],0.0011730194421014657,2.4806739959425445e-07,0.0004980636501434876
JXZ,[0.6894246819607532],[0.6888805627822876],0.0007892365804458039,2.960656803741238e-07,0.0005441191784656407
JYX,[-0.11245795401256231],[-0.11226610094308853],0.0017059982209204018,3.680760026651093e-08,0.00019185306947377967
JYY,[0.05745311741676429],[0.05715059116482735],0.005265619439627946,9.152213311101346e-08,0.00030252625193694094
JYZ,[0.10251839349884273],[0.1024193987250328],0.0009656293903107391,9.799965241678004e-09,9.899477380992394e-05
JZX,[-0.3221938636021444],[-0.3219544291496277],0.0007431378420427977,5.7328857051985814e-08,0.00023943445251672912
JZY,[0.2789912288854657],[0.278799444437027],0.0006874210676975674,3.678127466293762e-08,0.00019178444843870324
JZZ,[0.8000753853551041],[0.7994124293327332],0.0008286169459853348,4.395106875979597e-07,0.0006629560223709863
