,treino,previsto
gamma1,[0.9451939145048893],[0.9433419108390808]
gamma2,[0.4015909369106695],[0.4004004895687103]
gamma3,[0.998447005087021],[0.9976802468299866]
gamma4,[0.0621927912524467],[0.06258735805749893]
JXX,[0.3227661144476608],[0.3233613669872284]
JXY,[-0.7796759021655764],[-0.7796737551689148]
JXZ,[-0.9461264424189464],[-0.943230152130127]
JYX,[-0.23165779091140504],[-0.23039960861206055]
JYY,[0.4927903923327688],[0.4887973666191101]
JYZ,[-0.495232464973556],[-0.4977640211582184]
JZX,[0.003205341136067519],[0.004432470537722111]
JZY,[-0.3651298189085006],[-0.3654828667640686]
JZZ,[0.6926556182568482],[0.6855854988098145]
JIX,[0.0439678194249864],[0.04420173168182373]
JIY,[0.6133815542373582],[0.6107620596885681]
JIZ,[0.9209895486477535],[0.914212167263031]
JXI,[-0.420749244471069],[-0.4189699590206146]
JYI,[0.5322148755959053],[0.5263959765434265]
JZI,[0.4084397336868253],[0.4049724340438843]
