,treino,previsto
gamma1,[0.7698919366101026],[0.7697997689247131]
gamma2,[0.36651497477003436],[0.3665301501750946]
gamma3,[0.4716822638085333],[0.47158196568489075]
gamma4,[0.3260282668383443],[0.3259817361831665]
JXX,[0.1623042650091293],[-0.5709986090660095]
JXY,[-0.6104910089317266],[-0.5564590096473694]
JXZ,[0.9305022141222223],[-0.4231361746788025]
JYX,[0.8479528033535886],[0.3846803903579712]
JYY,[-0.06572264360605207],[-0.5755391716957092]
JYZ,[0.3269412890601211],[0.9420582056045532]
JZX,[-0.5709540605240639],[-0.8591506481170654]
JZY,[-0.5566075009475187],[-0.6132434010505676]
JZZ,[-0.4229551332374877],[-0.822266697883606]
JIX,,[0.16226349771022797]
JIY,,[-0.6104221940040588]
JIZ,,[0.9305503368377686]
JXI,,[0.8478266000747681]
JYI,,[-0.06534387916326523]
JZI,,[0.32682251930236816]
