,treino,previsto
gamma1,[0.8987383567957395],[0.8986135721206665]
gamma2,[0.5675682084836022],[0.5644913911819458]
gamma3,[0.230046952051981],[0.22997909784317017]
gamma4,[0.523269597544914],[0.5238448977470398]
JXX,[-0.9181825549143148],[-0.9161142110824585]
JXY,[-0.16293478520770655],[-0.16060587763786316]
JXZ,[-0.9526802754794608],[-0.9527963399887085]
JYX,[-0.7950883060600384],[-0.7964285612106323]
JYY,[-0.47238671865091586],[-0.4722241759300232]
JYZ,[0.9311461864746311],[0.9278421998023987]
JZX,[-0.036894444765783074],[-0.03719864413142204]
JZY,[0.09337554885649313],[0.09080255776643753]
JZZ,[0.8348075571017148],[0.8314893245697021]
JIX,[-0.2963074883442347],[-0.29649317264556885]
JIY,[-0.13962750801980395],[-0.13876280188560486]
JIZ,[-0.0926582728208516],[-0.08972883224487305]
JXI,[-0.31306051824349357],[-0.3122282326221466]
JYI,[0.024888729848817848],[0.023080918937921524]
JZI,[-0.21516919708905635],[-0.2174607217311859]
