,treino,previsto
gamma1,[0.37397978322450376],[0.4061877429485321]
gamma2,[0.3881118510774686],[0.43955856561660767]
gamma3,[0.6823688165291463],[0.6741469502449036]
gamma4,[0.15227653430017296],[0.1605973243713379]
JIX,[-0.19204385011266734],[-0.23363694548606873]
JIY,[-0.5998491108501092],[-0.4800807535648346]
JIZ,[-0.6423953588267755],[-0.5503795146942139]
JXI,[-0.5031373629980624],[-0.5654956698417664]
JYI,[0.5197548730161559],[0.46122798323631287]
JZI,[-0.4976979832495598],[-0.47813859581947327]
JXX,[-0.23386483593564344],[-0.18207256495952606]
JXY,[0.3686172768546372],[0.3871423900127411]
JXZ,[0.07725826039666361],[0.11186661571264267]
JYX,[0.87675371205687],[0.8639644980430603]
JYY,[-0.021450084455786333],[-0.0022528283298015594]
JYZ,[-0.15672141727468958],[-0.19190078973770142]
JZX,[0.22643212360750375],[0.14766719937324524]
JZY,[-0.5666153759864867],[-0.4823763072490692]
JZZ,[0.8039986310648337],[0.8920662999153137]
