,treino,previsto
gamma1,[0.6084021478742864],[0.6134886145591736]
gamma2,[0.014432392962091867],[-0.0006052789394743741]
gamma3,[0.2758368539391567],[0.2463262528181076]
gamma4,[0.14671032194011457],[0.15867272019386292]
JIX,[-0.48198301656905285],[-0.4759921729564667]
JIY,[0.37051598592907387],[0.34787845611572266]
JIZ,[0.36816383603222147],[0.4044152796268463]
JXI,[0.6986723227798604],[0.6738622188568115]
JYI,[-0.6285516522525292],[-0.5910429954528809]
JZI,[-0.5388827820690638],[-0.5089694261550903]
JXX,[-0.7056801636631644],[-0.6574172973632812]
JXY,[-0.5496741288757747],[-0.5155827403068542]
JXZ,[0.4680472044255459],[0.5190462470054626]
JYX,[-0.7395739544804862],[-0.7348619103431702]
JYY,[0.06262950369403653],[0.06876883655786514]
JYZ,[-0.5721849390165186],[-0.5247886180877686]
JZX,[-0.41068649247327493],[-0.37781083583831787]
JZY,[-0.13683934321557478],[-0.2057553380727768]
JZZ,[0.6753130210065963],[0.7125895023345947]
