,treino,previsto
gamma1,[0.5123190504571955],[0.5117109417915344]
gamma2,[0.7944608177634946],[0.7937127947807312]
gamma3,[0.6249799602888791],[0.6220953464508057]
gamma4,[0.8248125234140684],[0.8189578056335449]
JXX,[-0.9152157476835985],[-0.9117968678474426]
JXY,[0.9059441202489178],[0.9018875360488892]
JXZ,[-0.4886326635670657],[-0.4884817600250244]
JYX,[-0.388198039461112],[-0.39135226607322693]
JYY,[-0.15183968698754158],[-0.15000087022781372]
JYZ,[0.17702802805051898],[0.17481572926044464]
JZX,[-0.7512167010322528],[-0.7496660351753235]
JZY,[0.37335460974244605],[0.36732596158981323]
JZZ,[0.6644810467531526],[0.6533479690551758]
JIX,[-0.24607539521922805],[-0.24828067421913147]
JIY,[0.8535770154526414],[0.846000611782074]
JIZ,[0.6868934782644844],[0.6710269451141357]
JXI,[-0.5719084600959132],[-0.5730800032615662]
JYI,[0.7434162244908751],[0.7404291033744812]
JZI,[0.2729234915013832],[0.26006895303726196]
