,treino,previsto
gamma1,[0.6697331158548405],[0.6405556797981262]
gamma2,[0.968985475592904],[0.9723416566848755]
gamma3,[0.8927731180625529],[0.8050886392593384]
gamma4,[0.9074960881017821],[0.9394974112510681]
JIX,[-0.5516290503053471],[-0.4754188656806946]
JIY,[0.8652805931946954],[0.7547043561935425]
JIZ,[0.8914872178362601],[1.0560455322265625]
JXI,[-0.9544828513835384],[-0.7575771808624268]
JYI,[0.6938338920461884],[0.7201207876205444]
JZI,[0.42874637280803074],[0.2937590479850769]
JXX,[0.3597921523702974],[0.4386045038700104]
JXY,[-0.9788509022210652],[-0.8298976421356201]
JXZ,[0.6566237432499853],[0.7754552960395813]
JYX,[-0.24347586207152738],[-0.30316272377967834]
JYY,[0.6131158903393255],[0.633273184299469]
JYZ,[0.07210550155686524],[0.3631927967071533]
JZX,[0.5225812965223957],[0.6429527401924133]
JZY,[0.45724655065782316],[0.29578861594200134]
JZZ,[-0.32218083756748106],[-0.09923718869686127]
