,treino,previsto
gamma1,[0.9723752503414661],[0.9719472527503967]
gamma2,[0.3289191945502741],[0.32901450991630554]
gamma3,[0.6037845231084645],[0.6036822199821472]
gamma4,[0.6074942084317443],[0.6069093942642212]
JXX,[-0.8296238699780065],[-0.8284692168235779]
JXY,[-0.36524216496358974],[-0.3653881251811981]
JXZ,[0.35288790697896677],[0.35269102454185486]
JYX,[-0.8295173655407848],[-0.8289215564727783]
JYY,[-0.6933649428609245],[-0.6925079226493835]
JYZ,[0.650547699608063],[0.6504252552986145]
JZX,[0.9594457052278216],[0.958490788936615]
JZY,[-0.3613227125647036],[-0.36126798391342163]
JZZ,[-0.6220620264300913],[-0.6215298771858215]
JIX,[-0.004926862482795391],[-0.005935416091233492]
JIY,[-0.4676525538549188],[-0.467131644487381]
JIZ,[0.27482232288738184],[0.2750622630119324]
JXI,[-0.5150404916324747],[-0.5143762826919556]
JYI,[-0.053662840025089587],[-0.05319800227880478]
JZI,[0.9406722982235067],[0.9392154812812805]
