,treino,previsto
gamma1,[0.42217723868822266],[0.4222467541694641]
gamma2,[0.752277576156766],[0.7521106004714966]
gamma3,[0.8673128365846117],[0.8672150373458862]
gamma4,[0.5133662267065129],[0.5133859515190125]
JXX,[-0.49062788968221094],[-0.48982375860214233]
JXY,[-0.28781508340846984],[-0.28788623213768005]
JXZ,[-0.6434039479658533],[-0.6436209082603455]
JYX,[0.6293799732194609],[0.6293014287948608]
JYY,[-0.4119906324923841],[-0.41146138310432434]
JYZ,[0.7655460513744845],[0.7651687860488892]
JZX,[-0.852570647504473],[-0.8527143001556396]
JZY,[-0.9827666564589634],[-0.9818363785743713]
JZZ,[-0.152297208490475],[-0.15135341882705688]
JIX,[-0.5802975109269655],[-0.5806607007980347]
JIY,[-0.2292041774699194],[-0.22846610844135284]
JIZ,[-0.6098793712177752],[-0.6089491844177246]
JXI,[-0.208798665868833],[-0.2084157019853592]
JYI,[0.12536156185456337],[0.12555384635925293]
JZI,[0.29162154792135575],[0.29118648171424866]
