,treino,previsto
gamma1,[0.465937574267109],[0.46556317806243896]
gamma2,[0.4306967863428379],[0.4303247034549713]
gamma3,[0.005389255905331569],[0.0052565475925803185]
gamma4,[0.5624015709181892],[0.5618200302124023]
JXX,[0.5424739695589225],[0.5418739318847656]
JXY,[0.8158004931533465],[0.8145946264266968]
JXZ,[0.16443652246127072],[0.16404810547828674]
JYX,[0.3624441530787714],[0.3613244593143463]
JYY,[0.07276205494110943],[0.07243698835372925]
JYZ,[0.692585565702907],[0.6918121576309204]
JZX,[-0.5508338991250497],[-0.5498109459877014]
JZY,[0.36813535669462083],[0.36867621541023254]
JZZ,[0.2025907571809149],[0.2025497406721115]
JIX,[-0.6008225872917998],[-0.5999600291252136]
JIY,[0.23010520368993959],[0.22981175780296326]
JIZ,[-0.7857793521751026],[-0.7851026654243469]
JXI,[0.8103557816972058],[0.8099062442779541]
JYI,[-0.6158465411883403],[-0.615996778011322]
JZI,[-0.07755771611098128],[-0.0771397203207016]
