,treino,previsto
gamma1,[0.49653521716587157],[0.49582353234291077]
gamma2,[0.8612924863730758],[0.859645426273346]
gamma3,[0.3477168575425721],[0.34771421551704407]
gamma4,[0.6615424192381595],[0.6617177128791809]
JXX,[-0.05466902390511197],[-0.053714677691459656]
JXY,[0.3454622280497679],[0.3429763615131378]
JXZ,[0.7649625069950898],[0.7635372877120972]
JYX,[0.38404488297670647],[0.3852446377277374]
JYY,[-0.3087151482695474],[-0.3075462579727173]
JYZ,[0.7946470632001239],[0.7929391264915466]
JZX,[-0.366011218325637],[-0.3651290535926819]
JZY,[-0.8324319756419407],[-0.8305110335350037]
JZZ,[-0.4976318139645448],[-0.4943130910396576]
JIX,[-0.09830973170998192],[-0.0981481522321701]
JIY,[-0.12676086344783122],[-0.12410194426774979]
JIZ,[-0.91673110829594],[-0.9138973951339722]
JXI,[0.5352545159169328],[0.5352914333343506]
JYI,[0.34691071289664666],[0.3466387689113617]
JZI,[0.341715081425054],[0.3410821557044983]
