,treino,previsto
gamma1,[0.5449414806032167],[0.544623076915741]
gamma2,[0.2204406220406967],[0.22065678238868713]
gamma3,[0.5892656838759087],[0.5888667106628418]
gamma4,[0.8094304566778266],[0.8088546395301819]
JIX,[0.2788535969157675],[0.27870774269104004]
JIY,[-0.9499784895546661],[-0.9488429427146912]
JIZ,[-0.4499413632617615],[-0.45001712441444397]
JXI,[-0.5535785237023545],[-0.5534261465072632]
JYI,[0.4729424283280248],[0.47290194034576416]
JZI,[0.3533989748458226],[0.35330426692962646]
JXX,[0.7843591354096908],[0.7834237813949585]
JXY,[-0.8261223347411677],[-0.8253928422927856]
JXZ,[-0.15615636062945915],[-0.15587358176708221]
JYX,[-0.9404055611238593],[-0.9394667148590088]
JYY,[-0.5627240503927933],[-0.5624363422393799]
JYZ,[0.010710576206724776],[0.010165042243897915]
JZX,[-0.9469280606322728],[-0.946476399898529]
JZY,[-0.602324698626703],[-0.6014004349708557]
JZZ,[0.2997688755590464],[0.2998614013195038]
