,treino,previsto
gamma1,[0.9451939145048893],[0.9446144700050354]
gamma2,[0.4015909369106695],[0.4010310173034668]
gamma3,[0.998447005087021],[0.9987282752990723]
gamma4,[0.0621927912524467],[0.06234673783183098]
JIX,[0.0439678194249864],[0.04298100993037224]
JIY,[0.6133815542373582],[0.6126864552497864]
JIZ,[0.9209895486477535],[0.91817706823349]
JXI,[-0.420749244471069],[-0.4196251630783081]
JYI,[0.5322148755959053],[0.5308969616889954]
JZI,[0.4084397336868253],[0.407659649848938]
JXX,[0.3227661144476608],[0.3224150836467743]
JXY,[-0.7796759021655764],[-0.7799826264381409]
JXZ,[-0.9461264424189464],[-0.9446722269058228]
JYX,[-0.23165779091140504],[-0.23007948696613312]
JYY,[0.4927903923327688],[0.49095746874809265]
JYZ,[-0.495232464973556],[-0.49537497758865356]
JZX,[0.003205341136067519],[0.003195724682882428]
JZY,[-0.3651298189085006],[-0.36563190817832947]
JZZ,[0.6926556182568482],[0.6893892288208008]
