,treino,previsto
gamma1,[0.21101029956774453],[0.2111421376466751]
gamma2,[0.8480765801722641],[0.8476651310920715]
gamma3,[0.7173017220824032],[0.7167566418647766]
gamma4,[0.07495132545320449],[0.07488558441400528]
JXX,[-0.4322994082024627],[-0.4318474531173706]
JXY,[-0.7645872688839439],[-0.76465904712677]
JXZ,[-0.37792355037599856],[-0.3781597316265106]
JYX,[0.4869415856794128],[0.48690319061279297]
JYY,[-0.9284885689746154],[-0.9284141659736633]
JYZ,[0.24987511436094323],[0.24889682233333588]
JZX,[-0.7299776781859193],[-0.7301810383796692]
JZY,[0.5901424869311658],[0.5906491875648499]
JZZ,[0.47393524876420434],[0.47445687651634216]
JIX,[-0.4562491712318184],[-0.4565183222293854]
JIY,[-0.02394358429818433],[-0.023042986169457436]
JIZ,[-0.8362413152576669],[-0.8361724615097046]
JXI,[-0.32253302601586054],[-0.32239651679992676]
JYI,[-0.855332784589292],[-0.8552439212799072]
JZI,[-0.9779272658402001],[-0.977446973323822]
