,treino,previsto
gamma1,[0.9723752503414661],[0.9270550608634949]
gamma2,[0.3289191945502741],[0.1639019101858139]
gamma3,[0.6037845231084645],[0.5467984676361084]
gamma4,[0.6074942084317443],[0.6797683835029602]
JIX,[-0.004926862482795391],[0.23714308440685272]
JIY,[-0.4676525538549188],[-0.5290470123291016]
JIZ,[0.27482232288738184],[0.17296192049980164]
JXI,[-0.5150404916324747],[-0.5422594547271729]
JYI,[-0.053662840025089587],[0.04316966235637665]
JZI,[0.9406722982235067],[0.999803900718689]
JXX,[-0.8296238699780065],[-0.8979372382164001]
JXY,[-0.36524216496358974],[-0.3798801004886627]
JXZ,[0.35288790697896677],[0.2966850697994232]
JYX,[-0.8295173655407848],[-0.8183515667915344]
JYY,[-0.6933649428609245],[-0.4994299113750458]
JYZ,[0.650547699608063],[0.7547553777694702]
JZX,[0.9594457052278216],[1.0516033172607422]
JZY,[-0.3613227125647036],[-0.5459072589874268]
JZZ,[-0.6220620264300913],[-0.4182153642177582]
