,treino,previsto
gamma1,[0.4000793027167511],[0.39979812502861023]
gamma2,[0.2487457597737761],[0.24853523075580597]
gamma3,[0.13798799437073161],[0.13796211779117584]
gamma4,[0.4232457334469961],[0.4233143925666809]
JXX,[-0.9103850311286859],[-0.9098807573318481]
JXY,[0.4718687724460289],[0.4717300236225128]
JXZ,[-0.6913005045828078],[-0.6914791464805603]
JYX,[0.4674897796719699],[0.4677167534828186]
JYY,[0.26088743725565666],[0.26051685214042664]
JYZ,[0.008558276581305035],[0.008706101216375828]
JZX,[0.7115964277308915],[0.7118836045265198]
JZY,[0.20511445829206787],[0.20517222583293915]
JZZ,[0.14671333687288302],[0.14676690101623535]
JIX,[-0.8662320473144967],[-0.8662093877792358]
JIY,[-0.17351436714348134],[-0.17327657341957092]
JIZ,[-0.7789905321077226],[-0.7786086797714233]
JXI,[0.504222922837068],[0.5045467615127563]
JYI,[0.0225702197513038],[0.022355487570166588]
JZI,[-0.9006520110389387],[-0.9006730914115906]
