,treino,previsto
gamma1,[0.2356150800222051],[0.31033778190612793]
gamma2,[0.17464896550344733],[0.19141031801700592]
gamma3,[0.4244121561757058],[0.3896988034248352]
gamma4,[0.9777111756227775],[0.8331186771392822]
JIX,[0.6289562908956208],[0.6927632689476013]
JIY,[-0.8079541131822325],[-0.6399844884872437]
JIZ,[0.8487886289478179],[0.8389833569526672]
JXI,[0.46084424662008483],[0.4009957015514374]
JYI,[-0.4853199609607668],[-0.6727052927017212]
JZI,[-0.14503240733877742],[-0.18703609704971313]
JXX,[-0.9317073426318694],[-0.934772253036499]
JXY,[-0.7054176645697114],[-0.6941136717796326]
JXZ,[0.3028950750933861],[0.3805636167526245]
JYX,[0.5443779477967157],[0.4436992406845093]
JYY,[-0.6226038497325039],[-0.4602876305580139]
JYZ,[0.3931749682300858],[0.3089170455932617]
JZX,[-0.24234069920584478],[-0.12464487552642822]
JZY,[0.09185539200009729],[-0.036654308438301086]
JZZ,[0.6680002796644271],[0.8930148482322693]
