,treino,previsto
gamma1,[0.6356198271421528],[0.6354487538337708]
gamma2,[0.3012944565249175],[0.3011443614959717]
gamma3,[0.30925941853405303],[0.30941563844680786]
gamma4,[0.49610056652766343],[0.49607348442077637]
JXX,[0.8176570464277362],[0.81768798828125]
JXY,[-0.626974881004831],[-0.6269466876983643]
JXZ,[0.30345421888232527],[0.30318066477775574]
JYX,[0.23423455571393448],[0.23428697884082794]
JYY,[0.00678767742209474],[0.006581840571016073]
JYZ,[0.9323959303949194],[0.932445764541626]
JZX,[0.05653244973667082],[0.056761763989925385]
JZY,[-0.10949180599742303],[-0.10958781093358994]
JZZ,[0.8871223132747139],[0.8869434595108032]
JIX,[0.1406568462737463],[0.1408294290304184]
JIY,[0.2644659911575571],[0.26413002610206604]
JIZ,[0.634007719766547],[0.6337624788284302]
JXI,[-0.44541829110731035],[-0.445549339056015]
JYI,[0.30371993601715563],[0.3038388192653656]
JZI,[0.7816219111185623],[0.7815964221954346]
