,treino,previsto
gamma1,[0.7976834640931965],[0.45318517088890076]
gamma2,[0.6715515831338204],[0.3481692969799042]
gamma3,[0.04510972210455566],[-0.09741628170013428]
gamma4,[0.4658771443546851],[0.2777881920337677]
JIX,[0.09360310707326613],[0.3164326548576355]
JIY,[-0.751762199047689],[-0.8840916752815247]
JIZ,[-0.439812774919055],[-0.007319161668419838]
JXI,[-0.13859556840738407],[-0.5057939291000366]
JYI,[-0.9662104295599947],[-0.4668920934200287]
JZI,[-0.0036095623537208965],[0.20643703639507294]
JXX,[0.9040597871742617],[0.7345250248908997]
JXY,[-0.14288133986122675],[-0.4903215765953064]
JXZ,[0.6680513959234107],[-0.039671868085861206]
JYX,[0.9200527003028165],[0.1559736281633377]
JYY,[-0.9591939086411334],[-0.4883832335472107]
JYZ,[-0.9739188441020281],[-0.6600085496902466]
JZX,[-0.12798590426185763],[-0.19254882633686066]
JZY,[0.9198433596040032],[0.7457201480865479]
JZZ,[-0.09101376905350467],[0.14394304156303406]
