,treino,previsto
gamma1,[0.8924724586388075],[0.7480579614639282]
gamma2,[0.0695843380774609],[-0.0012697931379079819]
gamma3,[0.6741693556379136],[0.6840415596961975]
gamma4,[0.25039996909212603],[0.2769191861152649]
JIX,[-0.7080903986407061],[-0.809821605682373]
JIY,[-0.6216493565570518],[-0.6062906980514526]
JIZ,[0.6782149346653983],[0.8560811281204224]
JXI,[0.08109353634994831],[0.1428246796131134]
JYI,[-0.43827709921987545],[-0.21872290968894958]
JZI,[-0.3291341864361108],[-0.5301759839057922]
JXX,[0.08661423184359096],[0.2770810127258301]
JXY,[-0.34445619760718293],[-0.3425723612308502]
JXZ,[0.41979916256951233],[0.4336220920085907]
JYX,[-0.7551256135755018],[-0.7898167967796326]
JYY,[-0.2726347444165209],[-0.016562404111027718]
JYZ,[-0.4477936419037267],[-0.45058247447013855]
JZX,[0.5097123695839638],[0.6126658320426941]
JZY,[0.6724889948478261],[0.7295464873313904]
JZZ,[0.027949878810316964],[0.2077386975288391]
