,treino,previsto
gamma1,[0.4000793027167511],[0.3987959623336792]
gamma2,[0.2487457597737761],[0.24808289110660553]
gamma3,[0.13798799437073161],[0.13771021366119385]
gamma4,[0.4232457334469961],[0.4226395785808563]
JXX,[-0.9103850311286859],[-0.9074463248252869]
JXY,[0.4718687724460289],[0.4711977243423462]
JXZ,[-0.6913005045828078],[-0.6901204586029053]
JYX,[0.4674897796719699],[0.4667205214500427]
JYY,[0.26088743725565666],[0.25989991426467896]
JYZ,[0.008558276581305035],[0.009528257884085178]
JZX,[0.7115964277308915],[0.7122210264205933]
JZY,[0.20511445829206787],[0.20318107306957245]
JZZ,[0.14671333687288302],[0.1458020806312561]
JIX,[-0.8662320473144967],[-0.8647432327270508]
JIY,[-0.17351436714348134],[-0.1717023402452469]
JIZ,[-0.7789905321077226],[-0.7774280905723572]
JXI,[0.504222922837068],[0.5035194754600525]
JYI,[0.0225702197513038],[0.022102143615484238]
JZI,[-0.9006520110389387],[-0.8990989923477173]
