,treino,previsto
gamma1,[0.5692400158763194],[0.6088503003120422]
gamma2,[0.20163093417246258],[0.12489423900842667]
gamma3,[0.0707877197891501],[0.11555603891611099]
gamma4,[0.2025520288489131],[0.23381443321704865]
JIX,[0.3542516536005407],[0.5404621362686157]
JIY,[0.5698227121742216],[0.5800178050994873]
JIZ,[0.04093231440616307],[-0.07350917160511017]
JXI,[0.022983404986520295],[0.0039152465760707855]
JYI,[-0.21293067414807032],[-0.14645448327064514]
JZI,[0.993633874195798],[1.088462233543396]
JXX,[-0.42127010845085855],[-0.47104644775390625]
JXY,[-0.7034804136306108],[-0.8055606484413147]
JXZ,[-0.47784285086888345],[-0.34819719195365906]
JYX,[-0.479125612797342],[-0.6018350720405579]
JYY,[-0.34526597011077853],[-0.2760254740715027]
JYZ,[-0.4641783113105735],[-0.49098122119903564]
JZX,[-0.7847121242687085],[-0.9152596592903137]
JZY,[-0.3490005150854374],[-0.3411886394023895]
JZZ,[-0.37786985899715697],[-0.3130911588668823]
