,treino,previsto
gamma1,[0.9847400031826039],[0.984234094619751]
gamma2,[0.31455515098964815],[0.3142481744289398]
gamma3,[0.9890104295709],[0.9891260862350464]
gamma4,[0.1294383270769628],[0.12958967685699463]
JXX,[-0.16486406011996246],[-0.16501352190971375]
JXY,[-0.5733417102051386],[-0.5730578899383545]
JXZ,[-0.21664558108338805],[-0.2160944640636444]
JYX,[0.684527873325528],[0.684248149394989]
JYY,[-0.7377955078124652],[-0.7374987006187439]
JYZ,[-0.6248275905664575],[-0.6247138381004333]
JZX,[-0.9444071589857421],[-0.9440415501594543]
JZY,[-0.520225806988122],[-0.519951581954956]
JZZ,[-0.8100296643317768],[-0.8094985485076904]
JIX,[-0.774085659647674],[-0.773858904838562]
JIY,[-0.738295666193135],[-0.7383205890655518]
JIZ,[0.1945217804922421],[0.19441384077072144]
JXI,[-0.643909152948758],[-0.6423949599266052]
JYI,[-0.7350065613100774],[-0.7350294589996338]
JZI,[-0.07180288786206579],[-0.07236772030591965]
