,treino,previsto
gamma1,[0.4196168693608048],[0.3603420853614807]
gamma2,[0.7304536193560192],[0.7245669364929199]
gamma3,[0.4472075177512177],[0.38386455178260803]
gamma4,[0.17043578788226488],[0.14428262412548065]
JIX,[0.09623810762339824],[-0.3237038254737854]
JIY,[-0.3083363533238903],[-0.2613874077796936]
JIZ,[0.6897021771332552],[0.7605696320533752]
JXI,[-0.42280512918931357],[-0.4688582122325897]
JYI,[0.02069005261749912],[0.057394590228796005]
JZI,[-0.31237144182748366],[-0.178611621260643]
JXX,[-0.16901214393001562],[-0.328961044549942]
JXY,[0.9477175926021346],[0.8037329316139221]
JXZ,[-0.7925346218433929],[-0.7895243763923645]
JYX,[-0.11059342843000564],[-0.10497010499238968]
JYY,[-0.5503848671455052],[-0.8080841302871704]
JYZ,[-0.3008668707978617],[-0.2511744201183319]
JZX,[0.9974802210612592],[0.7359579801559448]
JZY,[-0.3414020699641964],[-0.5129479765892029]
JZZ,[0.21555557164949524],[-0.13806675374507904]
