,treino,previsto
gamma1,[0.041880336369846005],[0.041931990534067154]
gamma2,[0.9821934207987782],[0.9771439433097839]
gamma3,[0.9647577811255668],[0.9621822834014893]
gamma4,[0.6539225335338404],[0.6523855924606323]
JXX,[-0.6306793122902468],[-0.6273314952850342]
JXY,[0.023817278083611004],[0.02348550595343113]
JXZ,[0.25976544043360383],[0.2576771080493927]
JYX,[0.5859537450399053],[0.5841063261032104]
JYY,[-0.8117530875415631],[-0.8086997866630554]
JYZ,[-0.393197474750949],[-0.3898231089115143]
JZX,[-0.8186589250163212],[-0.8172867894172668]
JZY,[0.6192890687343551],[0.6173683404922485]
JZZ,[0.38687696508247815],[0.38764631748199463]
JIX,[-0.09524089298036276],[-0.09520967304706573]
JIY,[0.11954477216099191],[0.11969262361526489]
JIZ,[0.8484211680474587],[0.8455913066864014]
JXI,[-0.06869985980045334],[-0.06924392282962799]
JYI,[0.01568254612454223],[0.017128799110651016]
JZI,[0.1747696576997939],[0.17472504079341888]
