,treino,previsto
gamma1,[0.21101029956774453],[0.21513201296329498]
gamma2,[0.8480765801722641],[0.7901259064674377]
gamma3,[0.7173017220824032],[0.7174437642097473]
gamma4,[0.07495132545320449],[0.07760156691074371]
JIX,[-0.4562491712318184],[-0.3946293592453003]
JIY,[-0.02394358429818433],[0.019807903096079826]
JIZ,[-0.8362413152576669],[-0.8073647618293762]
JXI,[-0.32253302601586054],[-0.5129628777503967]
JYI,[-0.855332784589292],[-0.8507948517799377]
JZI,[-0.9779272658402001],[-0.9967319965362549]
JXX,[-0.4322994082024627],[-0.43693381547927856]
JXY,[-0.7645872688839439],[-0.8470256924629211]
JXZ,[-0.37792355037599856],[-0.5592089891433716]
JYX,[0.4869415856794128],[0.46842727065086365]
JYY,[-0.9284885689746154],[-0.9577575325965881]
JYZ,[0.24987511436094323],[0.2584557831287384]
JZX,[-0.7299776781859193],[-0.685971736907959]
JZY,[0.5901424869311658],[0.585262656211853]
JZZ,[0.47393524876420434],[0.40486055612564087]
