,treino,previsto
gamma1,[0.5765919646489391],[0.5758959054946899]
gamma2,[0.9810562099841368],[0.9793131947517395]
gamma3,[0.48333826247680256],[0.48290956020355225]
gamma4,[0.31783677819012823],[0.3180209696292877]
JXX,[0.3965657038489854],[0.39716246724128723]
JXY,[-0.95637294402159],[-0.9555445909500122]
JXZ,[-0.18553914661270632],[-0.1853189766407013]
JYX,[-0.3709913181225113],[-0.36954066157341003]
JYY,[-0.4898356945172957],[-0.48922550678253174]
JYZ,[-0.3218953854275173],[-0.3221815824508667]
JZX,[-0.4481023679423799],[-0.44677653908729553]
JZY,[0.00863258254418886],[0.008635003119707108]
JZZ,[-0.9774703257667732],[-0.9765208959579468]
JIX,[-0.25881137975062707],[-0.257264643907547]
JIY,[0.8152502726521875],[0.8148451447486877]
JIZ,[-0.2079467635711556],[-0.2077564299106598]
JXI,[-0.587893141865695],[-0.5875858068466187]
JYI,[0.6355952820309936],[0.6337049603462219]
JZI,[0.5175681866126696],[0.5149508118629456]
