,treino,previsto
gamma1,[0.7215400323407826],[0.7212790846824646]
gamma2,[0.22876222127045265],[0.22919434309005737]
gamma3,[0.9452706955539223],[0.9441457986831665]
gamma4,[0.9014274576114836],[0.9004707932472229]
JIX,[-0.7312715117751976],[-0.7306327223777771]
JIY,[0.6948674738744653],[0.6948325037956238]
JIZ,[0.5275492379532281],[0.5279852747917175]
JXI,[-0.4898619485211566],[-0.48959705233573914]
JYI,[-0.009129825816118098],[-0.008904867805540562]
JZI,[-0.10101787042252375],[-0.1001073345541954]
JXX,[0.3031859454455259],[0.30248573422431946]
JXY,[0.5774467022710263],[0.5775805115699768]
JXZ,[-0.8122808264515302],[-0.8114640116691589]
JYX,[-0.9433050469559874],[-0.9428935647010803]
JYY,[0.6715302078397394],[0.6708258986473083]
JYZ,[-0.13446586418989326],[-0.13410310447216034]
JZX,[0.524560164915884],[0.5238251090049744]
JZY,[-0.9957878932977786],[-0.9944881796836853]
JZZ,[-0.10922561189039715],[-0.10867495834827423]
