,treino,previsto
gamma1,[0.92965859608353],[0.9296576380729675]
gamma2,[0.5569854761423373],[0.5570560693740845]
gamma3,[0.3846514573686475],[0.3842504918575287]
gamma4,[0.030345543681900566],[0.030424371361732483]
JXX,[-0.1588688834408547],[-0.15864470601081848]
JXY,[-0.5381276295407358],[-0.5380471348762512]
JXZ,[-0.2506249305871704],[-0.2506497800350189]
JYX,[-0.8646050641334451],[-0.8647009134292603]
JYY,[0.2864398249304285],[0.2865273058414459]
JYZ,[0.985193901863664],[0.9850740432739258]
JZX,[-0.5855663564444096],[-0.5854282379150391]
JZY,[0.5180930729616604],[0.5178323984146118]
JZZ,[-0.5781795821423887],[-0.5782102346420288]
JIX,[0.9318383760498881],[0.9320715069770813]
JIY,[0.11951182799780913],[0.11965536326169968]
JIZ,[-0.05265622357871269],[-0.052753858268260956]
JXI,[0.046558950858430315],[0.046231891959905624]
JYI,[0.5353201261569036],[0.5353201627731323]
JZI,[0.9772120554889443],[0.9770007729530334]
